Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
sdg,Eastern and South-Eastern Asia,total,Sanitation,2012,12.81135,284975707.5117,Unimproved
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2012,21.58454,223151071.73725,Unimproved
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2012,5.19293,61824640.64494,Unimproved
sdg,Eastern and South-Eastern Asia,total,Drinking water,2012,90.15001,2005297330.31921,At least basic
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2012,81.8057,845745628.09157,At least basic
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2012,6.08707,72469849.41019,Basic service
sdg,Eastern and South-Eastern Asia,total,Drinking water,2012,0.8549,19016309.36343,Limited service
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2012,1.31325,13577037.63945,Limited service
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2012,0.45687,5439271.67809,Limited service
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2012,91.30893,1087081847.7852,Safely managed service
sdg,Eastern and South-Eastern Asia,total,Drinking water,2012,1.51035,33596242.74251,Surface water
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2012,2.8328,29286836.62877,Surface water
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2012,0.36197,4309406.03048,Surface water
sdg,Eastern and South-Eastern Asia,total,Drinking water,2012,7.48474,166490624.57263,Unimproved
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2012,14.04824,145237304.82999,Unimproved
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2012,1.78516,21253324.9085,Unimproved
sdg,Eastern and South-Eastern Asia,total,Sanitation,2013,24.96411,559189108.03582,Basic service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2013,24.51492,250239625.18611,Basic service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2013,25.34019,308949481.90628,Basic service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2013,6.27787,140622588.34337,Limited service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2013,6.24972,63794968.33905,Limited service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2013,6.30144,76827619.75011,Limited service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2013,3.23229,72402330.95512,Open defecation
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2013,5.91935,60422638.78833,Open defecation
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2013,0.98258,11979691.53132,Open defecation
sdg,Eastern and South-Eastern Asia,total,Sanitation,2013,53.83686,1205930558.21492,Safely managed service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2013,43.25388,441520296.63444,Safely managed service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2013,62.69732,764410261.34348,Safely managed service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2013,11.68887,261827331.44853,Unimproved
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2013,20.06213,204787165.83212,Unimproved
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2013,4.67846,57040167.68876,Unimproved
sdg,Eastern and South-Eastern Asia,total,Drinking water,2013,90.76707,2033156950.81498,At least basic
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2013,82.77487,844936671.42911,At least basic
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2013,6.23712,76043423.45923,Basic service
sdg,Eastern and South-Eastern Asia,total,Drinking water,2013,0.83222,18641565.03493,Limited service
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2013,1.31602,13433445.99403,Limited service
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2013,0.42717,5208118.91622,Limited service
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2013,91.22131,1112176853.6821,Safely managed service
sdg,Eastern and South-Eastern Asia,total,Drinking water,2013,1.34117,30041752.18742,Surface water
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2013,2.51672,25689749.10225,Surface water
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2013,0.35695,4352002.81051,Surface water
sdg,Eastern and South-Eastern Asia,total,Drinking water,2013,7.05954,158131648.96267,Unimproved
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2013,13.39239,136704828.25467,Unimproved
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2013,1.75744,21426823.35188,Unimproved
sdg,Eastern and South-Eastern Asia,total,Sanitation,2014,23.99742,541181057.41121,Basic service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2014,24.26353,244401089.56935,Basic service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2014,23.78262,296779969.15439,Basic service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2014,6.30196,142119434.13396,Limited service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2014,6.33043,63764986.63464,Limited service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2014,6.27898,78354447.82303,Limited service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2014,2.94523,66419742.94346,Open defecation
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2014,5.49368,55336624.59724,Open defecation
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2014,0.88815,11083119.74815,Open defecation
sdg,Eastern and South-Eastern Asia,total,Sanitation,2014,56.17451,1266827048.09623,Safely managed service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2014,45.37455,457047563.16967,Safely managed service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2014,64.89211,809779482.36092,Safely managed service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2014,10.58088,238616030.41515,Unimproved
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2014,18.53781,186727189.14776,Unimproved
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2014,4.15814,51888840.79587,Unimproved
sdg,Eastern and South-Eastern Asia,total,Drinking water,2014,91.38614,2060906592.20993,At least basic
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2014,83.77653,843862094.26759,At least basic
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2014,6.39863,79847544.55842,Basic service
sdg,Eastern and South-Eastern Asia,total,Drinking water,2014,0.78879,17788525.5121,Limited service
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2014,1.28385,12931932.4048,Limited service
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2014,0.38919,4856593.39136,Limited service
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2014,91.12989,1137196954.12469,Safely managed service
sdg,Eastern and South-Eastern Asia,total,Drinking water,2014,1.18259,26669229.15173,Surface water
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2014,2.21164,22277372.00543,Surface water
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2014,0.35194,4391857.71358,Surface water
sdg,Eastern and South-Eastern Asia,total,Drinking water,2014,6.64249,149798966.12625,Unimproved
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2014,12.72798,128206054.44085,Unimproved
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2014,1.73036,21592910.09555,Unimproved
sdg,Eastern and South-Eastern Asia,total,Sanitation,2015,22.97704,521523600.47707,Basic service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2015,23.92189,237625880.43727,Basic service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2015,22.24173,283897717.80391,Basic service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2015,6.31985,143445408.74632,Limited service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2015,6.40277,63601329.00195,Limited service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2015,6.25532,79844079.14589,Limited service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2015,2.66144,60408387.4006,Open defecation
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2015,5.0621,50283943.89188,Open defecation
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2015,0.79319,10124443.04747,Open defecation
sdg,Eastern and South-Eastern Asia,total,Sanitation,2015,58.54426,1328814311.45768,Safely managed service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2015,47.58193,472650665.27985,Safely managed service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2015,67.07541,856163641.67259,Safely managed service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2015,9.49741,215568430.91833,Unimproved
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2015,17.0313,169178825.92014,Unimproved
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2015,3.63435,46389612.79903,Unimproved
sdg,Eastern and South-Eastern Asia,total,Drinking water,2015,91.95059,2087057925.94808,At least basic
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2015,84.70274,841386744.39517,At least basic
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2015,6.56026,83736493.03167,Basic service
sdg,Eastern and South-Eastern Asia,total,Drinking water,2015,0.77664,17627960.93649,Limited service
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2015,1.31935,13105617.54974,Limited service
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2015,0.3543,4522343.26744,Limited service
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2015,91.03078,1161934680.55772,Safely managed service
sdg,Eastern and South-Eastern Asia,total,Drinking water,2015,1.0298,23373916.37573,Surface water
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2015,1.90592,18932281.0022,Surface water
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2015,0.34798,4441635.19899,Surface water
sdg,Eastern and South-Eastern Asia,total,Drinking water,2015,6.24297,141700335.7397,Unimproved
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2015,12.07199,119916001.58398,Unimproved
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2015,1.70668,21784342.41436,Unimproved
sdg,Eastern and South-Eastern Asia,total,Sanitation,2017,20.53332,471639012.96245,Basic service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2017,23.0583,222321049.00111,Basic service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2017,18.70668,249317962.77129,Basic service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2017,6.3438,145713509.20413,Limited service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2017,6.52501,62912169.29591,Limited service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2017,6.2127,82801339.6692,Limited service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2017,2.17586,49978255.92563,Open defecation
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2017,4.33695,41815528.96938,Open defecation
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2017,0.61246,8162726.42594,Open defecation
sdg,Eastern and South-Eastern Asia,total,Sanitation,2017,63.61769,1461263083.34414,Safely managed service
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2017,52.16619,502970533.58059,Safely managed service
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2017,71.90205,958292550.18225,Safely managed service
sdg,Eastern and South-Eastern Asia,total,Sanitation,2017,7.32933,168350676.56365,Unimproved
sdg,Eastern and South-Eastern Asia,rural,Sanitation,2017,13.91355,134150213.48301,Unimproved
sdg,Eastern and South-Eastern Asia,urban,Sanitation,2017,2.56611,34200464.62094,Unimproved
sdg,Eastern and South-Eastern Asia,total,Drinking water,2017,92.9913,2135958655.26877,At least basic
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2017,86.49732,833980739.8043,At least basic
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2017,6.88661,91783014.91817,Basic service
sdg,Eastern and South-Eastern Asia,total,Drinking water,2017,0.78857,18112925.75574,Limited service
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2017,1.44363,13919035.37066,Limited service
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2017,0.31467,4193890.2209,Limited service
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2017,90.80264,1210194898.97724,Safely managed service
sdg,Eastern and South-Eastern Asia,total,Drinking water,2017,0.75701,17388145.32891,Surface water
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2017,1.32648,12789514.55288,Surface water
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2017,0.34504,4598630.63012,Surface water
sdg,Eastern and South-Eastern Asia,total,Drinking water,2017,5.46312,125484811.64657,Unimproved
sdg,Eastern and South-Eastern Asia,rural,Drinking water,2017,10.73257,103480204.6012,Unimproved
sdg,Eastern and South-Eastern Asia,urban,Drinking water,2017,1.65104,22004608.92318,Unimproved
sdg,Europe and Northern America,rural,Sanitation,2000,88.82749,245031018.34823,At least basic
sdg,Europe and Northern America,total,Sanitation,2000,26.1515,271987616.98547,Basic service
sdg,Europe and Northern America,urban,Sanitation,2000,19.03395,145456599.32443,Basic service
sdg,Europe and Northern America,total,Sanitation,2000,0.82981,8630404.00635,Limited service
sdg,Europe and Northern America,rural,Sanitation,2000,1.03693,2860368.85887,Limited service
sdg,Europe and Northern America,urban,Sanitation,2000,0.75505,5770035.13094,Limited service
sdg,Europe and Northern America,total,Sanitation,2000,0.03549,369156.72167,Open defecation
sdg,Europe and Northern America,rural,Sanitation,2000,0.10021,276420.96288,Open defecation
sdg,Europe and Northern America,urban,Sanitation,2000,0.01214,92735.76017,Open defecation
sdg,Europe and Northern America,total,Sanitation,2000,69.40073,721799514.46893,Safely managed service
sdg,Europe and Northern America,urban,Sanitation,2000,78.9457,603299510.66733,Safely managed service
sdg,Europe and Northern America,total,Sanitation,2000,3.58247,37259286.81654,Unimproved
sdg,Europe and Northern America,rural,Sanitation,2000,10.03537,27682623.18882,Unimproved
sdg,Europe and Northern America,urban,Sanitation,2000,1.25317,9576666.75834,Unimproved
sdg,Europe and Northern America,rural,Drinking water,2000,95.91912,264593308.73146,At least basic
sdg,Europe and Northern America,total,Drinking water,2000,8.31283,86457249.97616,Basic service
sdg,Europe and Northern America,urban,Drinking water,2000,3.06207,23400174.79276,Basic service
sdg,Europe and Northern America,total,Drinking water,2000,0.2013,2093631.45128,Limited service
sdg,Europe and Northern America,rural,Drinking water,2000,0.45046,1242605.53435,Limited service
sdg,Europe and Northern America,urban,Drinking water,2000,0.11136,851025.92023,Limited service
sdg,Europe and Northern America,total,Drinking water,2000,90.29529,939112496.41258,Safely managed service
sdg,Europe and Northern America,urban,Drinking water,2000,96.51669,737576259.80788,Safely managed service
sdg,Europe and Northern America,total,Drinking water,2000,0.13774,1432570.50885,Surface water
sdg,Europe and Northern America,rural,Drinking water,2000,0.43113,1189272.75649,Surface water
sdg,Europe and Northern America,urban,Drinking water,2000,0.03184,243297.75954,Surface water
sdg,Europe and Northern America,total,Drinking water,2000,1.05284,10950030.65009,Unimproved
sdg,Europe and Northern America,rural,Drinking water,2000,3.19929,8825244.3365,Unimproved
sdg,Europe and Northern America,urban,Drinking water,2000,0.27804,2124789.36079,Unimproved
sdg,Europe and Northern America,rural,Sanitation,2001,88.49174,243353069.78584,At least basic
sdg,Europe and Northern America,total,Sanitation,2001,26.15479,272888306.91516,Basic service
sdg,Europe and Northern America,urban,Sanitation,2001,18.81308,144551754.88141,Basic service
sdg,Europe and Northern America,total,Sanitation,2001,0.79831,8329223.49651,Limited service
sdg,Europe and Northern America,rural,Sanitation,2001,0.98159,2699392.9377,Limited service
sdg,Europe and Northern America,urban,Sanitation,2001,0.73271,5629830.57572,Limited service
sdg,Europe and Northern America,total,Sanitation,2001,0.03413,356131.58671,Open defecation
sdg,Europe and Northern America,rural,Sanitation,2001,0.09623,264626.68586,Open defecation
sdg,Europe and Northern America,urban,Sanitation,2001,0.01191,91504.89825,Open defecation
sdg,Europe and Northern America,total,Sanitation,2001,69.3378,723442024.04101,Safely managed service
sdg,Europe and Northern America,urban,Sanitation,2001,79.18517,608425509.71225,Safely managed service
sdg,Europe and Northern America,total,Sanitation,2001,3.67497,38343102.96061,Unimproved
